lead_id,lead_created_ts,lead_source_raw,raw_campaign_name,customer_type,preferred_unit_type,budget_min,budget_max,lead_score,assigned_exec_id,project_id,project_name,city
L013742,16-06-2025 05:54,Facebook Ads,FB_Q2,End User,2BHK,6000000,10000000,26,E14,P1,GreenVista,Bengaluru
L013743,18-04-2024 04:15,Referral,Organic,Investor,2BHK,8000000,10000000,46,E24,P5,PalmResidency,Pune
L013744,15-10-2024 06:46,99acres,FB_Q1,End User,Villa,6000000,8000000,15,E13,P3,LakeFront,Hyderabad
L013745,01-11-2024 21:33,MagicBricks,Organic,End User,Villa,6000000,8000000,60,E10,P1,GreenVista,Bengaluru
L013746,04-09-2024 07:07,Facebook Ads,Google_Search,End User,3BHK,3000000,6000000,67,E18,P4,UrbanNest,Pune
L013747,11-02-2024 23:04,Facebook Ads,FB_Q1,End User,3BHK,3000000,13000000,37,E09,P5,PalmResidency,Pune
L013748,07-08-2024 17:03,Google Ads,FB_Q2,Investor,3BHK,3000000,6000000,84,E17,P5,PalmResidency,Pune
L013749,29-08-2024 18:07,Walk-in,FB_Q1,End User,3BHK,3000000,13000000,34,E21,P4,UrbanNest,Pune
L013750,14-01-2024 19:31,Google Ads,Google_Search,End User,Villa,4500000,8000000,30,E18,P5,PalmResidency,Pune
L013751,15-07-2024 13:25,Google Ads,Organic,End User,3BHK,4500000,6000000,61,E24,P4,UrbanNest,Pune
L013752,05-03-2024 03:42,Google Ads,Referral_Partner,End User,2BHK,4500000,6000000,8,E08,P1,GreenVista,Bengaluru
L013753,16-08-2024 15:48,99acres,Organic,End User,2BHK,8000000,6000000,36,E23,P3,LakeFront,Hyderabad
L013754,16-06-2025 22:54,Referral,FB_Q1,End User,Villa,6000000,6000000,24,E28,P1,GreenVista,Bengaluru
L013755,04-01-2024 16:30,Walk-in,Organic,Investor,3BHK,8000000,8000000,34,E01,P3,LakeFront,Hyderabad
L013756,03-02-2025 21:49,Google Ads,FB_Q2,End User,2BHK,8000000,10000000,85,E24,P4,UrbanNest,Pune
L013757,20-05-2025 21:38,Referral,Google_Search,End User,2BHK,8000000,10000000,34,E13,P5,PalmResidency,Pune
L013758,08-02-2025 08:50,Referral,FB_Q1,End User,2BHK,6000000,10000000,94,E17,P3,LakeFront,Hyderabad
L013759,05-05-2025 17:44,99acres,FB_Q1,End User,Villa,6000000,8000000,75,E29,P3,LakeFront,Hyderabad
L013760,03-01-2025 14:55,Referral,FB_Q2,Investor,Villa,4500000,10000000,86,E06,P1,GreenVista,Bengaluru
L013761,27-06-2024 23:59,Facebook Ads,Google_Search,Investor,2BHK,8000000,10000000,17,E27,P4,UrbanNest,Pune
L013762,28-01-2024 02:55,Referral,Organic,End User,2BHK,4500000,8000000,70,E08,P2,SkyHeights,Bengaluru
L013763,21-04-2024 01:38,99acres,Organic,End User,Villa,4500000,6000000,2,E06,P5,PalmResidency,Pune
L013764,21-02-2025 19:06,Referral,FB_Q1,End User,Villa,3000000,6000000,61,E07,P4,UrbanNest,Pune
L013765,29-11-2024 11:18,MagicBricks,FB_Q1,End User,Villa,4500000,6000000,70,E12,P5,PalmResidency,Pune
L013766,02-11-2024 01:17,Facebook Ads,Organic,Investor,Villa,4500000,8000000,51,E13,P2,SkyHeights,Bengaluru
L013767,19-09-2024 21:19,99acres,Google_Search,End User,Villa,6000000,6000000,61,E16,P2,SkyHeights,Bengaluru
L013768,14-01-2024 09:25,MagicBricks,FB_Q1,End User,2BHK,6000000,8000000,94,E15,P4,UrbanNest,Pune
L013769,20-05-2024 04:20,MagicBricks,FB_Q2,End User,2BHK,6000000,6000000,85,E11,P4,UrbanNest,Pune
L013770,27-03-2025 02:11,Facebook Ads,Organic,End User,Villa,3000000,8000000,48,E10,P5,PalmResidency,Pune
L013771,28-03-2024 00:12,99acres,FB_Q2,End User,Villa,6000000,13000000,8,E09,P2,SkyHeights,Bengaluru
L013772,22-05-2025 11:11,Facebook Ads,Organic,Investor,Villa,3000000,10000000,65,E12,P3,LakeFront,Hyderabad
L013773,31-05-2024 22:13,99acres,FB_Q1,Investor,Villa,6000000,6000000,91,E22,P2,SkyHeights,Bengaluru
L013774,08-01-2025 20:16,Facebook Ads,Referral_Partner,End User,2BHK,6000000,13000000,12,E13,P5,PalmResidency,Pune
L013775,15-11-2024 06:16,MagicBricks,Referral_Partner,End User,2BHK,4500000,10000000,51,E28,P3,LakeFront,Hyderabad
L013776,04-09-2024 09:08,Referral,Google_Search,End User,2BHK,4500000,13000000,96,E22,P4,UrbanNest,Pune
L013777,06-03-2025 22:28,Google Ads,Organic,Investor,Villa,6000000,6000000,65,E21,P5,PalmResidency,Pune
L013778,27-03-2024 18:41,MagicBricks,FB_Q2,Investor,3BHK,8000000,8000000,56,E05,P1,GreenVista,Bengaluru
L013779,07-06-2025 13:03,Walk-in,Referral_Partner,End User,3BHK,6000000,13000000,83,E10,P4,UrbanNest,Pune
L013780,12-01-2024 10:01,Google Ads,Referral_Partner,End User,Villa,3000000,13000000,17,E01,P5,PalmResidency,Pune
L013781,26-02-2024 07:06,Walk-in,Organic,End User,3BHK,8000000,6000000,42,E21,P3,LakeFront,Hyderabad
L013782,11-01-2025 02:01,MagicBricks,FB_Q1,End User,3BHK,8000000,8000000,11,E14,P2,SkyHeights,Bengaluru
L013783,16-06-2025 00:26,Walk-in,Google_Search,Investor,Villa,8000000,10000000,61,E28,P4,UrbanNest,Pune
L013784,22-03-2025 15:53,MagicBricks,FB_Q2,End User,3BHK,6000000,10000000,33,E02,P2,SkyHeights,Bengaluru
L013785,04-02-2024 10:17,Google Ads,Referral_Partner,End User,2BHK,3000000,10000000,11,E20,P4,UrbanNest,Pune
L013786,12-06-2025 18:47,Google Ads,Organic,Investor,Villa,6000000,6000000,3,E27,P5,PalmResidency,Pune
L013787,30-04-2024 14:16,Referral,Referral_Partner,Investor,Villa,3000000,10000000,17,E11,P5,PalmResidency,Pune
L013788,21-04-2024 12:36,MagicBricks,FB_Q2,Investor,Villa,4500000,10000000,97,E19,P2,SkyHeights,Bengaluru
L013789,27-08-2024 05:39,99acres,FB_Q2,End User,Villa,4500000,8000000,7,E17,P2,SkyHeights,Bengaluru
L013790,29-11-2024 12:33,MagicBricks,FB_Q2,End User,3BHK,6000000,8000000,65,E13,P5,PalmResidency,Pune
L013791,20-01-2025 12:35,Referral,Referral_Partner,Investor,3BHK,3000000,8000000,12,E13,P2,SkyHeights,Bengaluru
L013792,16-04-2024 21:16,Facebook Ads,Referral_Partner,End User,2BHK,8000000,8000000,27,E09,P1,GreenVista,Bengaluru
L013793,29-06-2025 01:47,99acres,Organic,Investor,2BHK,8000000,13000000,4,E21,P2,SkyHeights,Bengaluru
L013794,23-05-2024 00:05,Walk-in,Referral_Partner,Investor,Villa,6000000,13000000,90,E30,P5,PalmResidency,Pune
L013795,02-10-2024 16:09,Facebook Ads,Organic,End User,2BHK,3000000,8000000,83,E09,P1,GreenVista,Bengaluru
L013796,20-07-2024 14:09,Facebook Ads,Referral_Partner,End User,Villa,8000000,6000000,9,E20,P5,PalmResidency,Pune
L013797,24-03-2025 08:59,Facebook Ads,FB_Q2,End User,2BHK,6000000,8000000,83,E16,P4,UrbanNest,Pune
L013798,09-05-2025 12:15,Facebook Ads,Google_Search,End User,2BHK,4500000,6000000,5,E28,P3,LakeFront,Hyderabad
L013799,13-03-2024 07:26,Google Ads,Referral_Partner,Investor,Villa,3000000,6000000,58,E20,P1,GreenVista,Bengaluru
L013800,08-11-2024 06:23,Referral,FB_Q2,Investor,3BHK,4500000,13000000,94,E05,P5,PalmResidency,Pune
L013801,03-03-2024 10:59,Facebook Ads,FB_Q1,Investor,Villa,8000000,6000000,56,E07,P2,SkyHeights,Bengaluru
L013802,23-04-2024 07:33,MagicBricks,Organic,End User,Villa,4500000,13000000,95,E24,P1,GreenVista,Bengaluru
L013803,30-06-2024 14:21,Walk-in,Referral_Partner,End User,Villa,4500000,10000000,80,E21,P4,UrbanNest,Pune
L013804,23-06-2025 11:07,Walk-in,Organic,End User,3BHK,8000000,6000000,86,E07,P1,GreenVista,Bengaluru
L013805,10-03-2024 01:58,Referral,Google_Search,Investor,3BHK,8000000,6000000,25,E06,P1,GreenVista,Bengaluru
L013806,24-06-2024 17:53,MagicBricks,Referral_Partner,End User,3BHK,6000000,8000000,94,E22,P1,GreenVista,Bengaluru
L013807,20-06-2024 13:05,Referral,Google_Search,Investor,3BHK,6000000,13000000,67,E18,P5,PalmResidency,Pune
L013808,29-06-2024 03:57,Google Ads,FB_Q1,End User,3BHK,8000000,8000000,57,E21,P4,UrbanNest,Pune
L013809,27-11-2024 08:18,Facebook Ads,FB_Q2,End User,2BHK,3000000,10000000,59,E28,P1,GreenVista,Bengaluru
L013810,23-04-2024 21:24,Referral,Organic,End User,3BHK,3000000,13000000,40,E16,P1,GreenVista,Bengaluru
L013811,30-01-2024 21:58,Walk-in,FB_Q2,End User,Villa,8000000,8000000,99,E17,P2,SkyHeights,Bengaluru
L013812,06-05-2025 02:27,MagicBricks,Google_Search,End User,Villa,8000000,8000000,31,E20,P4,UrbanNest,Pune
L013813,04-06-2024 11:52,Walk-in,Organic,End User,3BHK,8000000,10000000,73,E17,P4,UrbanNest,Pune
L013814,18-01-2025 09:34,99acres,FB_Q2,End User,3BHK,3000000,8000000,13,E25,P1,GreenVista,Bengaluru
L013815,11-09-2024 22:13,Facebook Ads,Referral_Partner,Investor,3BHK,3000000,8000000,70,E11,P5,PalmResidency,Pune
L013816,06-10-2024 20:47,MagicBricks,FB_Q2,End User,3BHK,4500000,8000000,78,E07,P3,LakeFront,Hyderabad
L013817,22-01-2024 15:41,99acres,Referral_Partner,End User,Villa,3000000,6000000,74,E04,P5,PalmResidency,Pune
L013818,25-05-2025 01:12,Walk-in,FB_Q1,End User,Villa,8000000,8000000,25,E29,P2,SkyHeights,Bengaluru
L013819,03-12-2024 05:34,Referral,FB_Q2,Investor,2BHK,6000000,10000000,17,E30,P2,SkyHeights,Bengaluru
L013820,28-05-2024 19:13,MagicBricks,Referral_Partner,Investor,3BHK,6000000,13000000,31,E22,P1,GreenVista,Bengaluru
L013821,25-01-2024 18:12,99acres,Organic,End User,3BHK,3000000,6000000,85,E26,P4,UrbanNest,Pune
L013822,01-12-2024 19:18,Facebook Ads,FB_Q2,End User,3BHK,3000000,13000000,52,E17,P3,LakeFront,Hyderabad
L013823,11-12-2024 02:56,MagicBricks,FB_Q1,End User,Villa,3000000,10000000,95,E21,P1,GreenVista,Bengaluru
L013824,13-06-2025 21:33,MagicBricks,Organic,End User,3BHK,3000000,10000000,39,E13,P3,LakeFront,Hyderabad
L013825,15-04-2024 06:03,99acres,FB_Q2,End User,Villa,6000000,10000000,42,E17,P4,UrbanNest,Pune
L013826,10-02-2024 03:49,Referral,Google_Search,Investor,3BHK,3000000,6000000,50,E08,P4,UrbanNest,Pune
L013827,21-04-2025 07:16,Referral,FB_Q1,End User,Villa,3000000,8000000,16,E11,P2,SkyHeights,Bengaluru
L013828,23-07-2024 11:33,99acres,Organic,End User,3BHK,8000000,10000000,4,E11,P3,LakeFront,Hyderabad
L013829,09-06-2024 09:53,MagicBricks,Referral_Partner,End User,2BHK,4500000,10000000,10,E28,P5,PalmResidency,Pune
L013830,02-05-2024 16:43,Walk-in,Referral_Partner,End User,Villa,6000000,13000000,16,E01,P5,PalmResidency,Pune
L013831,15-01-2024 13:52,Facebook Ads,Google_Search,End User,2BHK,4500000,8000000,12,E16,P5,PalmResidency,Pune
L013832,11-05-2024 03:34,Facebook Ads,FB_Q1,End User,3BHK,3000000,6000000,99,E08,P3,LakeFront,Hyderabad
L013833,06-10-2024 20:05,Referral,FB_Q2,End User,Villa,3000000,13000000,24,E08,P5,PalmResidency,Pune
L013834,29-10-2024 22:03,Google Ads,FB_Q1,Investor,Villa,8000000,10000000,40,E16,P1,GreenVista,Bengaluru
L013835,03-01-2025 16:09,MagicBricks,Organic,End User,2BHK,6000000,6000000,88,E26,P2,SkyHeights,Bengaluru
L013836,25-06-2025 10:09,Referral,Organic,Investor,2BHK,4500000,8000000,8,E13,P2,SkyHeights,Bengaluru
L013837,26-05-2025 13:17,Walk-in,FB_Q2,Investor,Villa,8000000,13000000,5,E08,P2,SkyHeights,Bengaluru
L013838,24-01-2024 12:10,Referral,Organic,Investor,2BHK,8000000,13000000,2,E08,P3,LakeFront,Hyderabad
L013839,08-10-2024 09:45,Facebook Ads,Google_Search,End User,2BHK,8000000,6000000,28,E30,P3,LakeFront,Hyderabad
L013840,20-06-2025 22:51,99acres,Organic,End User,2BHK,3000000,13000000,81,E16,P1,GreenVista,Bengaluru
L013841,03-09-2024 00:47,99acres,Referral_Partner,Investor,2BHK,6000000,8000000,72,E19,P4,UrbanNest,Pune
L013842,07-12-2024 09:41,Walk-in,FB_Q1,End User,3BHK,8000000,13000000,64,E19,P1,GreenVista,Bengaluru
L013843,02-01-2025 07:10,Google Ads,Google_Search,End User,Villa,6000000,10000000,16,E27,P2,SkyHeights,Bengaluru
L013844,02-01-2024 13:19,MagicBricks,Organic,End User,3BHK,3000000,6000000,36,E25,P3,LakeFront,Hyderabad
L013845,08-04-2024 02:19,Referral,FB_Q2,Investor,3BHK,3000000,6000000,19,E14,P1,GreenVista,Bengaluru
L013846,12-05-2025 13:54,Facebook Ads,Referral_Partner,End User,Villa,3000000,8000000,15,E05,P1,GreenVista,Bengaluru
L013847,10-01-2025 05:55,Referral,FB_Q2,Investor,Villa,4500000,8000000,47,E11,P4,UrbanNest,Pune
L013848,03-05-2025 14:07,MagicBricks,FB_Q2,End User,Villa,6000000,10000000,55,E07,P1,GreenVista,Bengaluru
L013849,22-06-2024 06:25,Referral,Referral_Partner,End User,Villa,4500000,13000000,43,E17,P5,PalmResidency,Pune
L013850,11-02-2025 07:00,99acres,FB_Q1,End User,3BHK,3000000,13000000,49,E20,P3,LakeFront,Hyderabad
L013851,05-06-2024 23:21,Google Ads,FB_Q1,Investor,3BHK,3000000,10000000,67,E24,P5,PalmResidency,Pune
L013852,06-06-2025 18:21,Walk-in,FB_Q1,End User,Villa,8000000,6000000,12,E20,P3,LakeFront,Hyderabad
L013853,08-04-2024 01:23,MagicBricks,Referral_Partner,End User,2BHK,6000000,10000000,12,E06,P2,SkyHeights,Bengaluru
L013854,20-06-2024 11:50,Google Ads,Google_Search,End User,2BHK,8000000,6000000,46,E29,P2,SkyHeights,Bengaluru
L013855,10-09-2024 04:53,99acres,Referral_Partner,End User,Villa,8000000,6000000,3,E10,P3,LakeFront,Hyderabad
L013856,15-01-2025 13:55,99acres,FB_Q2,End User,Villa,4500000,6000000,59,E10,P5,PalmResidency,Pune
L013857,11-04-2024 22:32,Google Ads,FB_Q2,End User,2BHK,4500000,13000000,4,E05,P3,LakeFront,Hyderabad
L013858,20-04-2024 04:03,Walk-in,FB_Q2,End User,2BHK,4500000,10000000,18,E16,P2,SkyHeights,Bengaluru
L013859,13-02-2024 11:42,99acres,Referral_Partner,End User,2BHK,4500000,10000000,2,E28,P3,LakeFront,Hyderabad
L013860,06-03-2024 14:00,99acres,FB_Q1,End User,Villa,3000000,6000000,14,E12,P1,GreenVista,Bengaluru
L013861,13-02-2024 23:20,Referral,Referral_Partner,End User,3BHK,3000000,6000000,52,E04,P4,UrbanNest,Pune
L013862,06-02-2025 09:30,Referral,Referral_Partner,End User,Villa,8000000,6000000,17,E12,P1,GreenVista,Bengaluru
L013863,16-03-2024 00:59,MagicBricks,Organic,End User,3BHK,8000000,6000000,71,E25,P3,LakeFront,Hyderabad
L013864,28-05-2025 09:46,99acres,FB_Q1,End User,Villa,3000000,6000000,28,E02,P3,LakeFront,Hyderabad
L013865,08-03-2025 14:02,Referral,Google_Search,End User,Villa,4500000,6000000,2,E10,P4,UrbanNest,Pune
L013866,07-07-2024 12:26,MagicBricks,Referral_Partner,Investor,2BHK,6000000,6000000,87,E02,P4,UrbanNest,Pune
L013867,15-01-2024 04:18,99acres,FB_Q1,End User,3BHK,6000000,13000000,9,E17,P2,SkyHeights,Bengaluru
L013868,24-12-2024 16:27,Google Ads,Referral_Partner,End User,3BHK,3000000,6000000,35,E29,P5,PalmResidency,Pune
L013869,03-04-2025 03:18,99acres,Organic,End User,2BHK,8000000,10000000,13,E15,P3,LakeFront,Hyderabad
L013870,27-10-2024 08:15,Referral,Google_Search,End User,3BHK,4500000,10000000,65,E06,P2,SkyHeights,Bengaluru
L013871,07-08-2024 18:19,Google Ads,Organic,End User,3BHK,8000000,10000000,40,E23,P5,PalmResidency,Pune
L013872,29-06-2024 20:43,Google Ads,Google_Search,End User,Villa,4500000,8000000,12,E03,P5,PalmResidency,Pune
L013873,04-08-2024 16:06,99acres,Referral_Partner,End User,3BHK,6000000,8000000,64,E23,P1,GreenVista,Bengaluru
L013874,05-03-2025 11:52,Google Ads,Referral_Partner,End User,2BHK,6000000,6000000,3,E21,P3,LakeFront,Hyderabad
L013875,18-08-2024 11:32,Referral,FB_Q1,End User,Villa,8000000,8000000,43,E20,P5,PalmResidency,Pune
L013876,07-06-2025 11:23,99acres,Organic,End User,2BHK,3000000,10000000,85,E24,P1,GreenVista,Bengaluru
L013877,14-05-2024 20:57,Facebook Ads,Google_Search,End User,3BHK,4500000,10000000,73,E02,P1,GreenVista,Bengaluru
L013878,18-01-2025 10:28,99acres,FB_Q2,Investor,Villa,8000000,13000000,60,E11,P3,LakeFront,Hyderabad
L013879,23-08-2024 22:42,Google Ads,FB_Q2,End User,3BHK,6000000,10000000,58,E18,P1,GreenVista,Bengaluru
L013880,28-10-2024 10:50,Walk-in,FB_Q1,Investor,2BHK,6000000,6000000,53,E07,P1,GreenVista,Bengaluru
L013881,16-09-2024 10:56,Facebook Ads,FB_Q2,End User,Villa,6000000,13000000,69,E28,P1,GreenVista,Bengaluru
L013882,30-03-2024 11:00,Walk-in,Google_Search,End User,Villa,8000000,13000000,24,E11,P3,LakeFront,Hyderabad
L013883,22-07-2024 16:34,Facebook Ads,FB_Q1,End User,3BHK,3000000,10000000,80,E25,P4,UrbanNest,Pune
L013884,15-10-2024 14:42,Referral,FB_Q1,Investor,3BHK,3000000,10000000,43,E23,P5,PalmResidency,Pune
L013885,26-02-2025 14:12,Facebook Ads,Organic,End User,3BHK,3000000,8000000,25,E11,P4,UrbanNest,Pune
L013886,12-02-2025 23:09,99acres,Google_Search,End User,3BHK,8000000,6000000,82,E04,P3,LakeFront,Hyderabad
L013887,25-09-2024 03:43,Walk-in,Referral_Partner,End User,Villa,6000000,10000000,74,E09,P3,LakeFront,Hyderabad
L013888,04-05-2025 07:04,Facebook Ads,Organic,Investor,3BHK,8000000,10000000,3,E19,P3,LakeFront,Hyderabad
L013889,18-01-2025 04:43,Google Ads,Organic,End User,2BHK,4500000,13000000,22,E24,P3,LakeFront,Hyderabad
L013890,25-03-2024 02:42,Facebook Ads,Referral_Partner,Investor,Villa,8000000,8000000,92,E03,P1,GreenVista,Bengaluru
L013891,02-10-2024 07:11,99acres,Organic,End User,3BHK,6000000,10000000,54,E03,P5,PalmResidency,Pune
L013892,29-02-2024 01:36,Google Ads,Google_Search,End User,2BHK,8000000,6000000,96,E18,P4,UrbanNest,Pune
L013893,22-01-2024 03:50,99acres,Organic,End User,Villa,6000000,13000000,36,E01,P3,LakeFront,Hyderabad
L013894,30-01-2024 06:12,Referral,Referral_Partner,End User,Villa,4500000,8000000,26,E23,P2,SkyHeights,Bengaluru
L013895,12-05-2024 04:38,99acres,FB_Q1,End User,Villa,8000000,8000000,56,E12,P1,GreenVista,Bengaluru
L013896,01-03-2024 12:49,Walk-in,FB_Q1,Investor,Villa,4500000,8000000,33,E09,P3,LakeFront,Hyderabad
L013897,08-05-2024 00:27,Referral,Organic,End User,3BHK,3000000,6000000,42,E12,P2,SkyHeights,Bengaluru
L013898,09-02-2024 12:43,MagicBricks,Google_Search,End User,2BHK,3000000,6000000,93,E09,P4,UrbanNest,Pune
L013899,27-04-2025 06:16,Walk-in,FB_Q1,End User,Villa,4500000,8000000,80,E16,P2,SkyHeights,Bengaluru
L013900,26-03-2024 00:06,Google Ads,Referral_Partner,Investor,3BHK,3000000,8000000,12,E19,P1,GreenVista,Bengaluru
L013901,01-02-2024 19:48,Google Ads,FB_Q1,Investor,2BHK,3000000,10000000,86,E16,P5,PalmResidency,Pune
L013902,23-05-2025 04:16,Referral,FB_Q1,Investor,Villa,6000000,10000000,18,E01,P2,SkyHeights,Bengaluru
L013903,06-05-2025 05:49,Referral,Referral_Partner,End User,Villa,6000000,13000000,85,E29,P1,GreenVista,Bengaluru
L013904,31-08-2024 10:20,Google Ads,Google_Search,Investor,2BHK,8000000,6000000,79,E15,P5,PalmResidency,Pune
L013905,15-11-2024 12:39,Referral,Google_Search,End User,Villa,8000000,10000000,61,E03,P4,UrbanNest,Pune
L013906,11-12-2024 00:12,Google Ads,Referral_Partner,Investor,3BHK,6000000,10000000,74,E23,P4,UrbanNest,Pune
L013907,19-04-2025 10:53,Walk-in,FB_Q2,End User,2BHK,6000000,8000000,1,E29,P5,PalmResidency,Pune
L013908,08-06-2025 11:18,MagicBricks,Organic,End User,3BHK,4500000,8000000,78,E04,P4,UrbanNest,Pune
L013909,12-06-2024 05:46,Facebook Ads,Organic,End User,2BHK,8000000,8000000,1,E06,P3,LakeFront,Hyderabad
L013910,15-06-2024 11:01,99acres,FB_Q1,End User,2BHK,6000000,6000000,59,E19,P1,GreenVista,Bengaluru
L013911,07-02-2024 06:20,Facebook Ads,Google_Search,Investor,2BHK,4500000,13000000,61,E24,P4,UrbanNest,Pune
L013912,01-02-2025 01:44,Referral,Google_Search,End User,3BHK,4500000,8000000,44,E18,P1,GreenVista,Bengaluru
L013913,21-12-2024 15:45,Google Ads,Referral_Partner,Investor,Villa,4500000,6000000,4,E26,P4,UrbanNest,Pune
L013914,17-10-2024 02:07,Google Ads,Google_Search,End User,3BHK,6000000,6000000,1,E22,P3,LakeFront,Hyderabad
L013915,23-11-2024 10:53,99acres,FB_Q1,End User,2BHK,3000000,13000000,84,E20,P2,SkyHeights,Bengaluru
L013916,06-07-2024 04:25,Referral,Google_Search,End User,2BHK,8000000,8000000,87,E12,P2,SkyHeights,Bengaluru
L013917,20-10-2024 10:06,Facebook Ads,Organic,End User,2BHK,8000000,6000000,64,E13,P4,UrbanNest,Pune
L013918,18-03-2025 09:24,MagicBricks,Organic,Investor,3BHK,8000000,10000000,76,E22,P2,SkyHeights,Bengaluru
L013919,07-10-2024 07:13,Referral,FB_Q2,End User,2BHK,6000000,8000000,37,E30,P2,SkyHeights,Bengaluru
L013920,03-03-2025 18:52,99acres,FB_Q1,End User,Villa,8000000,8000000,61,E15,P3,LakeFront,Hyderabad
L013921,21-09-2024 18:25,MagicBricks,Referral_Partner,End User,3BHK,8000000,13000000,97,E16,P1,GreenVista,Bengaluru
L013922,15-07-2024 20:27,Google Ads,Organic,Investor,3BHK,4500000,10000000,49,E18,P3,LakeFront,Hyderabad
L013923,31-01-2025 23:08,Google Ads,FB_Q2,End User,Villa,4500000,10000000,81,E15,P3,LakeFront,Hyderabad
L013924,14-01-2025 15:57,Walk-in,Google_Search,End User,3BHK,3000000,6000000,33,E22,P5,PalmResidency,Pune
L013925,29-06-2024 16:40,Referral,FB_Q1,End User,2BHK,4500000,6000000,20,E18,P1,GreenVista,Bengaluru
L013926,17-01-2025 06:27,MagicBricks,FB_Q1,Investor,3BHK,6000000,8000000,28,E12,P1,GreenVista,Bengaluru
L013927,01-01-2025 17:02,99acres,FB_Q1,End User,3BHK,8000000,6000000,62,E19,P3,LakeFront,Hyderabad
L013928,23-12-2024 12:49,Facebook Ads,Referral_Partner,End User,2BHK,3000000,10000000,23,E04,P1,GreenVista,Bengaluru
L013929,23-12-2024 00:45,Walk-in,FB_Q1,End User,Villa,6000000,13000000,90,E21,P1,GreenVista,Bengaluru
L013930,22-01-2024 12:23,Walk-in,FB_Q1,End User,3BHK,4500000,8000000,71,E26,P2,SkyHeights,Bengaluru
L013931,06-11-2024 19:58,MagicBricks,FB_Q2,End User,3BHK,4500000,6000000,81,E18,P1,GreenVista,Bengaluru
L013932,08-08-2024 14:36,Google Ads,Referral_Partner,End User,2BHK,6000000,13000000,82,E19,P5,PalmResidency,Pune
L013933,11-06-2025 19:32,MagicBricks,Referral_Partner,Investor,Villa,3000000,13000000,76,E21,P1,GreenVista,Bengaluru
L013934,23-10-2024 03:10,Google Ads,Organic,End User,Villa,8000000,8000000,72,E23,P4,UrbanNest,Pune
L013935,03-12-2024 14:04,Referral,Referral_Partner,End User,2BHK,3000000,6000000,94,E26,P2,SkyHeights,Bengaluru
L013936,02-05-2025 13:28,99acres,Referral_Partner,End User,3BHK,8000000,13000000,32,E13,P5,PalmResidency,Pune
L013937,17-01-2024 19:54,99acres,Organic,End User,2BHK,8000000,6000000,92,E17,P5,PalmResidency,Pune
L013938,16-03-2025 17:59,Google Ads,FB_Q1,End User,Villa,8000000,13000000,75,E10,P3,LakeFront,Hyderabad
L013939,07-04-2025 22:40,Walk-in,Referral_Partner,End User,3BHK,4500000,10000000,65,E12,P1,GreenVista,Bengaluru
L013940,06-06-2025 10:02,Google Ads,Organic,End User,Villa,3000000,10000000,78,E03,P2,SkyHeights,Bengaluru
L013941,19-04-2024 17:42,Facebook Ads,Referral_Partner,End User,Villa,6000000,6000000,57,E27,P2,SkyHeights,Bengaluru
L013942,17-02-2025 02:45,Walk-in,FB_Q2,End User,Villa,6000000,6000000,13,E04,P4,UrbanNest,Pune
L013943,14-02-2025 20:16,Google Ads,FB_Q1,End User,2BHK,4500000,8000000,5,E23,P3,LakeFront,Hyderabad
L013944,25-02-2025 07:05,Referral,Referral_Partner,Investor,Villa,6000000,6000000,98,E14,P2,SkyHeights,Bengaluru
L013945,27-04-2025 16:44,Google Ads,Referral_Partner,End User,Villa,8000000,6000000,92,E01,P3,LakeFront,Hyderabad
L013946,20-04-2024 08:59,Walk-in,FB_Q1,End User,3BHK,6000000,10000000,9,E28,P2,SkyHeights,Bengaluru
L013947,10-01-2025 22:02,MagicBricks,Google_Search,End User,2BHK,6000000,13000000,42,E20,P3,LakeFront,Hyderabad
L013948,22-10-2024 11:31,Referral,Google_Search,Investor,3BHK,6000000,10000000,80,E17,P3,LakeFront,Hyderabad
L013949,21-03-2024 13:39,99acres,FB_Q1,End User,2BHK,6000000,10000000,49,E10,P4,UrbanNest,Pune
L013950,13-12-2024 20:08,99acres,FB_Q2,Investor,Villa,6000000,13000000,76,E20,P4,UrbanNest,Pune
L013951,14-05-2025 11:02,Referral,Referral_Partner,End User,2BHK,6000000,10000000,52,E03,P1,GreenVista,Bengaluru
L013952,04-04-2024 14:46,Facebook Ads,FB_Q2,Investor,Villa,6000000,6000000,27,E19,P5,PalmResidency,Pune
